@relation weka_training_2

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute A85 numeric
@attribute A86 numeric
@attribute A87 numeric
@attribute A88 numeric
@attribute A89 numeric
@attribute A90 numeric
@attribute A91 numeric
@attribute A92 numeric
@attribute A93 numeric
@attribute A94 numeric
@attribute A95 numeric
@attribute A96 numeric
@attribute A97 numeric
@attribute A98 numeric
@attribute A99 numeric
@attribute A100 numeric
@attribute A101 numeric
@attribute A102 numeric
@attribute A103 numeric
@attribute A104 numeric
@attribute A105 numeric
@attribute A106 numeric
@attribute A107 numeric
@attribute A108 numeric
@attribute A109 numeric
@attribute A110 numeric
@attribute A111 numeric
@attribute A112 numeric
@attribute A113 numeric
@attribute A114 numeric
@attribute A115 numeric
@attribute A116 numeric
@attribute A117 numeric
@attribute A118 numeric
@attribute A119 numeric
@attribute A120 numeric
@attribute A121 numeric
@attribute A122 numeric
@attribute A123 numeric
@attribute A124 numeric
@attribute A125 numeric
@attribute A126 numeric
@attribute A127 numeric
@attribute A128 numeric
@attribute Target {Rise,Down}

@data
100.83,167.85,29.96,1505,-0.012028,-0.018995,0.000668,0.008038,-2.455,-5.4,-0.025,52,103.13,169.8,30.04,1555,0.011277,0.005775,0.001333,0.01634,-0.0775,-2.275,0.06,37,102.09,169.05,30.03,1625,-0.005068,-0.002213,-0.000166,0.022013,0.63,0.6,0.035,60,97.88,170.1,30.02,1595,-0.021053,0.003096,-0.000167,-0.009317,-2.625,0.15,-0.01,20,97.65,168.6,30.05,1565,-0.001176,-0.004429,0.000499,-0.009494,-2.22,-0.225,0.01,-30,97.35,166.05,30.04,1491,-0.001538,-0.00762,-0.000166,-0.024215,-0.265,-2.025,0.01,-52,93.65,166.65,30.03,1369,-0.019372,0.001803,-0.000166,-0.042657,-2,-0.975,-0.01,-98,95.96,163.45,29.99,1359,0.012183,-0.009694,-0.000666,-0.003666,-0.695,-1.3,-0.025,-66,93.29,161.45,29.97,1430,-0.014108,-0.006156,-0.000334,0.025457,-0.18,-2.6,-0.03,30.5,92.27,152.15,30.03,1510,-0.005497,-0.029656,0.001,0.027211,-1.845,-5.65,0.02,75.5,97.41,165.515,30.016,1500.4,146.325,251.175,45.045,2262.5,Rise
103.13,169.8,30.04,1555,0.011277,0.005775,0.001333,0.01634,-0.0775,-2.275,0.06,37,102.09,169.05,30.03,1625,-0.005068,-0.002213,-0.000166,0.022013,0.63,0.6,0.035,60,97.88,170.1,30.02,1595,-0.021053,0.003096,-0.000167,-0.009317,-2.625,0.15,-0.01,20,97.65,168.6,30.05,1565,-0.001176,-0.004429,0.000499,-0.009494,-2.22,-0.225,0.01,-30,97.35,166.05,30.04,1491,-0.001538,-0.00762,-0.000166,-0.024215,-0.265,-2.025,0.01,-52,93.65,166.65,30.03,1369,-0.019372,0.001803,-0.000166,-0.042657,-2,-0.975,-0.01,-98,95.96,163.45,29.99,1359,0.012183,-0.009694,-0.000666,-0.003666,-0.695,-1.3,-0.025,-66,93.29,161.45,29.97,1430,-0.014108,-0.006156,-0.000334,0.025457,-0.18,-2.6,-0.03,30.5,92.27,152.15,30.03,1510,-0.005497,-0.029656,0.001,0.027211,-1.845,-5.65,0.02,75.5,92.41,152.85,30.17,1540,0.000758,0.002295,0.002326,0.009836,-0.44,-4.3,0.1,55,96.568,164.015,30.037,1503.9,145.33,249.675,45.045,2295,Down
102.09,169.05,30.03,1625,-0.005068,-0.002213,-0.000166,0.022013,0.63,0.6,0.035,60,97.88,170.1,30.02,1595,-0.021053,0.003096,-0.000167,-0.009317,-2.625,0.15,-0.01,20,97.65,168.6,30.05,1565,-0.001176,-0.004429,0.000499,-0.009494,-2.22,-0.225,0.01,-30,97.35,166.05,30.04,1491,-0.001538,-0.00762,-0.000166,-0.024215,-0.265,-2.025,0.01,-52,93.65,166.65,30.03,1369,-0.019372,0.001803,-0.000166,-0.042657,-2,-0.975,-0.01,-98,95.96,163.45,29.99,1359,0.012183,-0.009694,-0.000666,-0.003666,-0.695,-1.3,-0.025,-66,93.29,161.45,29.97,1430,-0.014108,-0.006156,-0.000334,0.025457,-0.18,-2.6,-0.03,30.5,92.27,152.15,30.03,1510,-0.005497,-0.029656,0.001,0.027211,-1.845,-5.65,0.02,75.5,92.41,152.85,30.17,1540,0.000758,0.002295,0.002326,0.009836,-0.44,-4.3,0.1,55,93.54,145.95,30.26,1535,0.006077,-0.023092,0.001489,-0.001626,0.635,-3.1,0.115,12.5,95.609,161.63,30.059,1501.9,142.785,247.775,45.045,2290,Down
97.88,170.1,30.02,1595,-0.021053,0.003096,-0.000167,-0.009317,-2.625,0.15,-0.01,20,97.65,168.6,30.05,1565,-0.001176,-0.004429,0.000499,-0.009494,-2.22,-0.225,0.01,-30,97.35,166.05,30.04,1491,-0.001538,-0.00762,-0.000166,-0.024215,-0.265,-2.025,0.01,-52,93.65,166.65,30.03,1369,-0.019372,0.001803,-0.000166,-0.042657,-2,-0.975,-0.01,-98,95.96,163.45,29.99,1359,0.012183,-0.009694,-0.000666,-0.003666,-0.695,-1.3,-0.025,-66,93.29,161.45,29.97,1430,-0.014108,-0.006156,-0.000334,0.025457,-0.18,-2.6,-0.03,30.5,92.27,152.15,30.03,1510,-0.005497,-0.029656,0.001,0.027211,-1.845,-5.65,0.02,75.5,92.41,152.85,30.17,1540,0.000758,0.002295,0.002326,0.009836,-0.44,-4.3,0.1,55,93.54,145.95,30.26,1535,0.006077,-0.023092,0.001489,-0.001626,0.635,-3.1,0.115,12.5,89.74,141.85,30.46,1450,-0.020733,-0.014246,0.003294,-0.028476,-1.335,-5.5,0.145,-45,94.374,158.91,30.102,1484.4,140.42,244.175,45.055,2255.5,Down
97.65,168.6,30.05,1565,-0.001176,-0.004429,0.000499,-0.009494,-2.22,-0.225,0.01,-30,97.35,166.05,30.04,1491,-0.001538,-0.00762,-0.000166,-0.024215,-0.265,-2.025,0.01,-52,93.65,166.65,30.03,1369,-0.019372,0.001803,-0.000166,-0.042657,-2,-0.975,-0.01,-98,95.96,163.45,29.99,1359,0.012183,-0.009694,-0.000666,-0.003666,-0.695,-1.3,-0.025,-66,93.29,161.45,29.97,1430,-0.014108,-0.006156,-0.000334,0.025457,-0.18,-2.6,-0.03,30.5,92.27,152.15,30.03,1510,-0.005497,-0.029656,0.001,0.027211,-1.845,-5.65,0.02,75.5,92.41,152.85,30.17,1540,0.000758,0.002295,0.002326,0.009836,-0.44,-4.3,0.1,55,93.54,145.95,30.26,1535,0.006077,-0.023092,0.001489,-0.001626,0.635,-3.1,0.115,12.5,89.74,141.85,30.46,1450,-0.020733,-0.014246,0.003294,-0.028476,-1.335,-5.5,0.145,-45,85.82,143.55,30.47,1395,-0.022329,0.005957,0.000164,-0.019332,-3.86,-1.2,0.105,-70,93.168,156.255,30.147,1464.4,140.185,237.875,45.07,2216,Down
97.35,166.05,30.04,1491,-0.001538,-0.00762,-0.000166,-0.024215,-0.265,-2.025,0.01,-52,93.65,166.65,30.03,1369,-0.019372,0.001803,-0.000166,-0.042657,-2,-0.975,-0.01,-98,95.96,163.45,29.99,1359,0.012183,-0.009694,-0.000666,-0.003666,-0.695,-1.3,-0.025,-66,93.29,161.45,29.97,1430,-0.014108,-0.006156,-0.000334,0.025457,-0.18,-2.6,-0.03,30.5,92.27,152.15,30.03,1510,-0.005497,-0.029656,0.001,0.027211,-1.845,-5.65,0.02,75.5,92.41,152.85,30.17,1540,0.000758,0.002295,0.002326,0.009836,-0.44,-4.3,0.1,55,93.54,145.95,30.26,1535,0.006077,-0.023092,0.001489,-0.001626,0.635,-3.1,0.115,12.5,89.74,141.85,30.46,1450,-0.020733,-0.014246,0.003294,-0.028476,-1.335,-5.5,0.145,-45,85.82,143.55,30.47,1395,-0.022329,0.005957,0.000164,-0.019332,-3.86,-1.2,0.105,-70,82.75,149.9,30.42,1295,-0.018212,0.021639,-0.000821,-0.037175,-3.495,4.025,-0.02,-77.5,91.678,154.385,30.184,1437.4,139.495,228.925,45.19,2165,Down
93.65,166.65,30.03,1369,-0.019372,0.001803,-0.000166,-0.042657,-2,-0.975,-0.01,-98,95.96,163.45,29.99,1359,0.012183,-0.009694,-0.000666,-0.003666,-0.695,-1.3,-0.025,-66,93.29,161.45,29.97,1430,-0.014108,-0.006156,-0.000334,0.025457,-0.18,-2.6,-0.03,30.5,92.27,152.15,30.03,1510,-0.005497,-0.029656,0.001,0.027211,-1.845,-5.65,0.02,75.5,92.41,152.85,30.17,1540,0.000758,0.002295,0.002326,0.009836,-0.44,-4.3,0.1,55,93.54,145.95,30.26,1535,0.006077,-0.023092,0.001489,-0.001626,0.635,-3.1,0.115,12.5,89.74,141.85,30.46,1450,-0.020733,-0.014246,0.003294,-0.028476,-1.335,-5.5,0.145,-45,85.82,143.55,30.47,1395,-0.022329,0.005957,0.000164,-0.019332,-3.86,-1.2,0.105,-70,82.75,149.9,30.42,1295,-0.018212,0.021639,-0.000821,-0.037175,-3.495,4.025,-0.02,-77.5,81.01,159.7,30.4,1095,-0.010625,0.031654,-0.000329,-0.083682,-2.405,8.075,-0.035,-150,90.044,153.75,30.22,1397.8,138.545,228.925,45.345,2127.5,Down
95.96,163.45,29.99,1359,0.012183,-0.009694,-0.000666,-0.003666,-0.695,-1.3,-0.025,-66,93.29,161.45,29.97,1430,-0.014108,-0.006156,-0.000334,0.025457,-0.18,-2.6,-0.03,30.5,92.27,152.15,30.03,1510,-0.005497,-0.029656,0.001,0.027211,-1.845,-5.65,0.02,75.5,92.41,152.85,30.17,1540,0.000758,0.002295,0.002326,0.009836,-0.44,-4.3,0.1,55,93.54,145.95,30.26,1535,0.006077,-0.023092,0.001489,-0.001626,0.635,-3.1,0.115,12.5,89.74,141.85,30.46,1450,-0.020733,-0.014246,0.003294,-0.028476,-1.335,-5.5,0.145,-45,85.82,143.55,30.47,1395,-0.022329,0.005957,0.000164,-0.019332,-3.86,-1.2,0.105,-70,82.75,149.9,30.42,1295,-0.018212,0.021639,-0.000821,-0.037175,-3.495,4.025,-0.02,-77.5,81.01,159.7,30.4,1095,-0.010625,0.031654,-0.000329,-0.083682,-2.405,8.075,-0.035,-150,80.54,160.2,30.4,1040,-0.002909,0.001563,0,-0.025761,-1.105,5.15,-0.01,-127.5,88.733,153.105,30.257,1364.9,137.14,228.925,45.53,2127.5,Rise
93.29,161.45,29.97,1430,-0.014108,-0.006156,-0.000334,0.025457,-0.18,-2.6,-0.03,30.5,92.27,152.15,30.03,1510,-0.005497,-0.029656,0.001,0.027211,-1.845,-5.65,0.02,75.5,92.41,152.85,30.17,1540,0.000758,0.002295,0.002326,0.009836,-0.44,-4.3,0.1,55,93.54,145.95,30.26,1535,0.006077,-0.023092,0.001489,-0.001626,0.635,-3.1,0.115,12.5,89.74,141.85,30.46,1450,-0.020733,-0.014246,0.003294,-0.028476,-1.335,-5.5,0.145,-45,85.82,143.55,30.47,1395,-0.022329,0.005957,0.000164,-0.019332,-3.86,-1.2,0.105,-70,82.75,149.9,30.42,1295,-0.018212,0.021639,-0.000821,-0.037175,-3.495,4.025,-0.02,-77.5,81.01,159.7,30.4,1095,-0.010625,0.031654,-0.000329,-0.083682,-2.405,8.075,-0.035,-150,80.54,160.2,30.4,1040,-0.002909,0.001563,0,-0.025761,-1.105,5.15,-0.01,-127.5,78.65,151,30.58,1050,-0.011873,-0.029563,0.002952,0.004785,-1.18,-4.35,0.09,-22.5,87.002,151.86,30.316,1334,132.65,227.65,45.6,2127.5,Rise
92.27,152.15,30.03,1510,-0.005497,-0.029656,0.001,0.027211,-1.845,-5.65,0.02,75.5,92.41,152.85,30.17,1540,0.000758,0.002295,0.002326,0.009836,-0.44,-4.3,0.1,55,93.54,145.95,30.26,1535,0.006077,-0.023092,0.001489,-0.001626,0.635,-3.1,0.115,12.5,89.74,141.85,30.46,1450,-0.020733,-0.014246,0.003294,-0.028476,-1.335,-5.5,0.145,-45,85.82,143.55,30.47,1395,-0.022329,0.005957,0.000164,-0.019332,-3.86,-1.2,0.105,-70,82.75,149.9,30.42,1295,-0.018212,0.021639,-0.000821,-0.037175,-3.495,4.025,-0.02,-77.5,81.01,159.7,30.4,1095,-0.010625,0.031654,-0.000329,-0.083682,-2.405,8.075,-0.035,-150,80.54,160.2,30.4,1040,-0.002909,0.001563,0,-0.025761,-1.105,5.15,-0.01,-127.5,78.65,151,30.58,1050,-0.011873,-0.029563,0.002952,0.004785,-1.18,-4.35,0.09,-22.5,75.82,155.2,30.71,1080,-0.018321,0.013717,0.002121,0.014085,-2.36,-2.5,0.155,20,85.255,151.235,30.39,1299,127.195,227.65,45.62,2042.5,Down
92.41,152.85,30.17,1540,0.000758,0.002295,0.002326,0.009836,-0.44,-4.3,0.1,55,93.54,145.95,30.26,1535,0.006077,-0.023092,0.001489,-0.001626,0.635,-3.1,0.115,12.5,89.74,141.85,30.46,1450,-0.020733,-0.014246,0.003294,-0.028476,-1.335,-5.5,0.145,-45,85.82,143.55,30.47,1395,-0.022329,0.005957,0.000164,-0.019332,-3.86,-1.2,0.105,-70,82.75,149.9,30.42,1295,-0.018212,0.021639,-0.000821,-0.037175,-3.495,4.025,-0.02,-77.5,81.01,159.7,30.4,1095,-0.010625,0.031654,-0.000329,-0.083682,-2.405,8.075,-0.035,-150,80.54,160.2,30.4,1040,-0.002909,0.001563,0,-0.025761,-1.105,5.15,-0.01,-127.5,78.65,151,30.58,1050,-0.011873,-0.029563,0.002952,0.004785,-1.18,-4.35,0.09,-22.5,75.82,155.2,30.71,1080,-0.018321,0.013717,0.002121,0.014085,-2.36,-2.5,0.155,20,76.51,153.3,30.87,1070,0.00453,-0.006159,0.002598,-0.004651,-1.07,1.15,0.145,10,83.679,151.35,30.474,1255,123.255,228.35,45.67,1842.5,Down
93.54,145.95,30.26,1535,0.006077,-0.023092,0.001489,-0.001626,0.635,-3.1,0.115,12.5,89.74,141.85,30.46,1450,-0.020733,-0.014246,0.003294,-0.028476,-1.335,-5.5,0.145,-45,85.82,143.55,30.47,1395,-0.022329,0.005957,0.000164,-0.019332,-3.86,-1.2,0.105,-70,82.75,149.9,30.42,1295,-0.018212,0.021639,-0.000821,-0.037175,-3.495,4.025,-0.02,-77.5,81.01,159.7,30.4,1095,-0.010625,0.031654,-0.000329,-0.083682,-2.405,8.075,-0.035,-150,80.54,160.2,30.4,1040,-0.002909,0.001563,0,-0.025761,-1.105,5.15,-0.01,-127.5,78.65,151,30.58,1050,-0.011873,-0.029563,0.002952,0.004785,-1.18,-4.35,0.09,-22.5,75.82,155.2,30.71,1080,-0.018321,0.013717,0.002121,0.014085,-2.36,-2.5,0.155,20,76.51,153.3,30.87,1070,0.00453,-0.006159,0.002598,-0.004651,-1.07,1.15,0.145,10,66.15,151.3,30.98,1040,-0.07262,-0.006566,0.001778,-0.014218,-4.835,-1.95,0.135,-20,81.053,151.195,30.555,1205,121.28,226.8,45.7,1635,Down
89.74,141.85,30.46,1450,-0.020733,-0.014246,0.003294,-0.028476,-1.335,-5.5,0.145,-45,85.82,143.55,30.47,1395,-0.022329,0.005957,0.000164,-0.019332,-3.86,-1.2,0.105,-70,82.75,149.9,30.42,1295,-0.018212,0.021639,-0.000821,-0.037175,-3.495,4.025,-0.02,-77.5,81.01,159.7,30.4,1095,-0.010625,0.031654,-0.000329,-0.083682,-2.405,8.075,-0.035,-150,80.54,160.2,30.4,1040,-0.002909,0.001563,0,-0.025761,-1.105,5.15,-0.01,-127.5,78.65,151,30.58,1050,-0.011873,-0.029563,0.002952,0.004785,-1.18,-4.35,0.09,-22.5,75.82,155.2,30.71,1080,-0.018321,0.013717,0.002121,0.014085,-2.36,-2.5,0.155,20,76.51,153.3,30.87,1070,0.00453,-0.006159,0.002598,-0.004651,-1.07,1.15,0.145,10,66.15,151.3,30.98,1040,-0.07262,-0.006566,0.001778,-0.014218,-4.835,-1.95,0.135,-20,65.84,148.1,31.15,1005,-0.002349,-0.010688,0.002736,-0.017115,-5.335,-2.6,0.14,-32.5,78.283,151.41,30.644,1152,119.865,226.8,45.815,1615,Down
85.82,143.55,30.47,1395,-0.022329,0.005957,0.000164,-0.019332,-3.86,-1.2,0.105,-70,82.75,149.9,30.42,1295,-0.018212,0.021639,-0.000821,-0.037175,-3.495,4.025,-0.02,-77.5,81.01,159.7,30.4,1095,-0.010625,0.031654,-0.000329,-0.083682,-2.405,8.075,-0.035,-150,80.54,160.2,30.4,1040,-0.002909,0.001563,0,-0.025761,-1.105,5.15,-0.01,-127.5,78.65,151,30.58,1050,-0.011873,-0.029563,0.002952,0.004785,-1.18,-4.35,0.09,-22.5,75.82,155.2,30.71,1080,-0.018321,0.013717,0.002121,0.014085,-2.36,-2.5,0.155,20,76.51,153.3,30.87,1070,0.00453,-0.006159,0.002598,-0.004651,-1.07,1.15,0.145,10,66.15,151.3,30.98,1040,-0.07262,-0.006566,0.001778,-0.014218,-4.835,-1.95,0.135,-20,65.84,148.1,31.15,1005,-0.002349,-0.010688,0.002736,-0.017115,-5.335,-2.6,0.14,-32.5,57.81,143.65,31.28,970,-0.064941,-0.015253,0.002082,-0.017722,-4.17,-3.825,0.15,-35,75.09,151.59,30.726,1104,116.905,226.8,46,1595,Rise
82.75,149.9,30.42,1295,-0.018212,0.021639,-0.000821,-0.037175,-3.495,4.025,-0.02,-77.5,81.01,159.7,30.4,1095,-0.010625,0.031654,-0.000329,-0.083682,-2.405,8.075,-0.035,-150,80.54,160.2,30.4,1040,-0.002909,0.001563,0,-0.025761,-1.105,5.15,-0.01,-127.5,78.65,151,30.58,1050,-0.011873,-0.029563,0.002952,0.004785,-1.18,-4.35,0.09,-22.5,75.82,155.2,30.71,1080,-0.018321,0.013717,0.002121,0.014085,-2.36,-2.5,0.155,20,76.51,153.3,30.87,1070,0.00453,-0.006159,0.002598,-0.004651,-1.07,1.15,0.145,10,66.15,151.3,30.98,1040,-0.07262,-0.006566,0.001778,-0.014218,-4.835,-1.95,0.135,-20,65.84,148.1,31.15,1005,-0.002349,-0.010688,0.002736,-0.017115,-5.335,-2.6,0.14,-32.5,57.81,143.65,31.28,970,-0.064941,-0.015253,0.002082,-0.017722,-4.17,-3.825,0.15,-35,57.13,148.1,31.38,980,-0.005916,0.015253,0.001596,0.005128,-4.355,0,0.115,-12.5,72.221,152.045,30.817,1062.5,114.42,226.8,46.225,1570,Rise
81.01,159.7,30.4,1095,-0.010625,0.031654,-0.000329,-0.083682,-2.405,8.075,-0.035,-150,80.54,160.2,30.4,1040,-0.002909,0.001563,0,-0.025761,-1.105,5.15,-0.01,-127.5,78.65,151,30.58,1050,-0.011873,-0.029563,0.002952,0.004785,-1.18,-4.35,0.09,-22.5,75.82,155.2,30.71,1080,-0.018321,0.013717,0.002121,0.014085,-2.36,-2.5,0.155,20,76.51,153.3,30.87,1070,0.00453,-0.006159,0.002598,-0.004651,-1.07,1.15,0.145,10,66.15,151.3,30.98,1040,-0.07262,-0.006566,0.001778,-0.014218,-4.835,-1.95,0.135,-20,65.84,148.1,31.15,1005,-0.002349,-0.010688,0.002736,-0.017115,-5.335,-2.6,0.14,-32.5,57.81,143.65,31.28,970,-0.064941,-0.015253,0.002082,-0.017722,-4.17,-3.825,0.15,-35,57.13,148.1,31.38,980,-0.005916,0.015253,0.001596,0.005128,-4.355,0,0.115,-12.5,54.73,147.05,31.73,980,-0.021455,-0.003558,0.005546,0,-1.54,1.7,0.225,5,69.419,151.76,30.948,1031,108.895,226.8,46.415,1560,Down
80.54,160.2,30.4,1040,-0.002909,0.001563,0,-0.025761,-1.105,5.15,-0.01,-127.5,78.65,151,30.58,1050,-0.011873,-0.029563,0.002952,0.004785,-1.18,-4.35,0.09,-22.5,75.82,155.2,30.71,1080,-0.018321,0.013717,0.002121,0.014085,-2.36,-2.5,0.155,20,76.51,153.3,30.87,1070,0.00453,-0.006159,0.002598,-0.004651,-1.07,1.15,0.145,10,66.15,151.3,30.98,1040,-0.07262,-0.006566,0.001778,-0.014218,-4.835,-1.95,0.135,-20,65.84,148.1,31.15,1005,-0.002349,-0.010688,0.002736,-0.017115,-5.335,-2.6,0.14,-32.5,57.81,143.65,31.28,970,-0.064941,-0.015253,0.002082,-0.017722,-4.17,-3.825,0.15,-35,57.13,148.1,31.38,980,-0.005916,0.015253,0.001596,0.005128,-4.355,0,0.115,-12.5,54.73,147.05,31.73,980,-0.021455,-0.003558,0.005546,0,-1.54,1.7,0.225,5,52.69,152.05,31.74,929,-0.018991,0.016717,0.000158,-0.026716,-2.22,1.975,0.18,-25.5,66.587,150.995,31.082,1014.4,99.07,226.8,46.64,1542.5,Down
78.65,151,30.58,1050,-0.011873,-0.029563,0.002952,0.004785,-1.18,-4.35,0.09,-22.5,75.82,155.2,30.71,1080,-0.018321,0.013717,0.002121,0.014085,-2.36,-2.5,0.155,20,76.51,153.3,30.87,1070,0.00453,-0.006159,0.002598,-0.004651,-1.07,1.15,0.145,10,66.15,151.3,30.98,1040,-0.07262,-0.006566,0.001778,-0.014218,-4.835,-1.95,0.135,-20,65.84,148.1,31.15,1005,-0.002349,-0.010688,0.002736,-0.017115,-5.335,-2.6,0.14,-32.5,57.81,143.65,31.28,970,-0.064941,-0.015253,0.002082,-0.017722,-4.17,-3.825,0.15,-35,57.13,148.1,31.38,980,-0.005916,0.015253,0.001596,0.005128,-4.355,0,0.115,-12.5,54.73,147.05,31.73,980,-0.021455,-0.003558,0.005546,0,-1.54,1.7,0.225,5,52.69,152.05,31.74,929,-0.018991,0.016717,0.000158,-0.026716,-2.22,1.975,0.18,-25.5,48.36,144.45,31.98,877,-0.04285,-0.025632,0.003766,-0.028793,-3.185,-1.3,0.125,-51.5,63.369,149.42,31.24,998.1,94.745,225.05,46.855,1495,Down
75.82,155.2,30.71,1080,-0.018321,0.013717,0.002121,0.014085,-2.36,-2.5,0.155,20,76.51,153.3,30.87,1070,0.00453,-0.006159,0.002598,-0.004651,-1.07,1.15,0.145,10,66.15,151.3,30.98,1040,-0.07262,-0.006566,0.001778,-0.014218,-4.835,-1.95,0.135,-20,65.84,148.1,31.15,1005,-0.002349,-0.010688,0.002736,-0.017115,-5.335,-2.6,0.14,-32.5,57.81,143.65,31.28,970,-0.064941,-0.015253,0.002082,-0.017722,-4.17,-3.825,0.15,-35,57.13,148.1,31.38,980,-0.005916,0.015253,0.001596,0.005128,-4.355,0,0.115,-12.5,54.73,147.05,31.73,980,-0.021455,-0.003558,0.005546,0,-1.54,1.7,0.225,5,52.69,152.05,31.74,929,-0.018991,0.016717,0.000158,-0.026716,-2.22,1.975,0.18,-25.5,48.36,144.45,31.98,877,-0.04285,-0.025632,0.003766,-0.028793,-3.185,-1.3,0.125,-51.5,48.69,139.9,31.79,775,0.0034,-0.016001,-0.002979,-0.061743,-2,-6.075,0.025,-77,60.373,148.31,31.361,970.6,86.375,222.15,47.02,1470,Down
76.51,153.3,30.87,1070,0.00453,-0.006159,0.002598,-0.004651,-1.07,1.15,0.145,10,66.15,151.3,30.98,1040,-0.07262,-0.006566,0.001778,-0.014218,-4.835,-1.95,0.135,-20,65.84,148.1,31.15,1005,-0.002349,-0.010688,0.002736,-0.017115,-5.335,-2.6,0.14,-32.5,57.81,143.65,31.28,970,-0.064941,-0.015253,0.002082,-0.017722,-4.17,-3.825,0.15,-35,57.13,148.1,31.38,980,-0.005916,0.015253,0.001596,0.005128,-4.355,0,0.115,-12.5,54.73,147.05,31.73,980,-0.021455,-0.003558,0.005546,0,-1.54,1.7,0.225,5,52.69,152.05,31.74,929,-0.018991,0.016717,0.000158,-0.026716,-2.22,1.975,0.18,-25.5,48.36,144.45,31.98,877,-0.04285,-0.025632,0.003766,-0.028793,-3.185,-1.3,0.125,-51.5,48.69,139.9,31.79,775,0.0034,-0.016001,-0.002979,-0.061743,-2,-6.075,0.025,-77,45.59,140.6,31.54,700,-0.032881,0.002496,-0.003948,-0.050847,-1.385,-1.925,-0.22,-88.5,57.35,146.85,31.444,932.6,84.495,221.625,47.23,1465,Down
66.15,151.3,30.98,1040,-0.07262,-0.006566,0.001778,-0.014218,-4.835,-1.95,0.135,-20,65.84,148.1,31.15,1005,-0.002349,-0.010688,0.002736,-0.017115,-5.335,-2.6,0.14,-32.5,57.81,143.65,31.28,970,-0.064941,-0.015253,0.002082,-0.017722,-4.17,-3.825,0.15,-35,57.13,148.1,31.38,980,-0.005916,0.015253,0.001596,0.005128,-4.355,0,0.115,-12.5,54.73,147.05,31.73,980,-0.021455,-0.003558,0.005546,0,-1.54,1.7,0.225,5,52.69,152.05,31.74,929,-0.018991,0.016717,0.000158,-0.026716,-2.22,1.975,0.18,-25.5,48.36,144.45,31.98,877,-0.04285,-0.025632,0.003766,-0.028793,-3.185,-1.3,0.125,-51.5,48.69,139.9,31.79,775,0.0034,-0.016001,-0.002979,-0.061743,-2,-6.075,0.025,-77,45.59,140.6,31.54,700,-0.032881,0.002496,-0.003948,-0.050847,-1.385,-1.925,-0.22,-88.5,48.24,138.45,31.4,680,0.028243,-0.007705,-0.002224,-0.014493,-0.225,-0.725,-0.195,-47.5,54.523,145.365,31.497,893.6,81.075,219.275,47.24,1434.5,Down
